"운영팀> 2번 모니터> 앱 콘텐츠 내용","","","","","","","","","","","","","","","","","","","","","","","","",""
"Num","Key","Korean","English","Japanese","Chinese","Vietnamese","Thai","Russian","Indonesian","설명, 비고","구분(위치)","","","","","","","","","","","","","",""
"","SubHeader_ToEat","* 검색결과를 클릭하시면 상세정보(길찾기)를 보실 수 있어요.","* Click a search result to see more details","* 検索結果をクリックして、詳細とルート案内をご覧ください。","* 点击搜索结果，查看详情与路线导航。","Nhấn vào kết quả để xem chi tiết (chỉ đường).","คลิกที่ผลการค้นหาเพื่อดูรายละเอียด (การนำทาง) ค่ะ","* Нажмите на результат поиска, чтобы просмотреть подробную информацию (маршрут).","Klik hasil pencarian untuk info detail (petunjuk arah).","","","","","","","","","","","","","","","",""
"","SubHeader_ToBuy","* 검색결과를 클릭하시면 상세정보(길찾기)를 보실 수 있어요.","* Click a search result to see more details","* 検索結果をクリックして、詳細とルート案内をご覧ください。","* 点击搜索结果，查看详情与路线导航。","Nhấn vào kết quả để xem chi tiết (chỉ đường).","คลิกที่ผลการค้นหาเพื่อดูรายละเอียด (การนำทาง) ค่ะ","* Нажмите на результат поиска, чтобы просмотреть подробную информацию (маршрут).","Klik hasil pencarian untuk info detail (petunjuk arah).","","","","","","","","","","","","","","","",""
"","SubHeader_ToGallery","* 검색결과를 클릭하시면 상세정보(길찾기)를 보실 수 있어요.","* Click a search result to see more details","* 検索結果をクリックして、詳細とルート案内をご覧ください。","* 点击搜索结果，查看详情与路线导航。","Nhấn vào kết quả để xem chi tiết (chỉ đường).","คลิกที่ผลการค้นหาเพื่อดูรายละเอียด (การนำทาง) ค่ะ","* Нажмите на результат поиска, чтобы просмотреть подробную информацию (маршрут).","Klik hasil pencarian untuk info detail (petunjuk arah).","","","","","","","","","","","","","","","",""
"","SubHeader_ToHelp","* 검색결과를 클릭하시면 상세정보(길찾기)를 보실 수 있어요.","* Click a search result to see more details","* 検索結果をクリックして、詳細とルート案内をご覧ください。","* 点击搜索结果，查看详情与路线导航。","Nhấn vào kết quả để xem chi tiết (chỉ đường).","คลิกที่ผลการค้นหาเพื่อดูรายละเอียด (การนำทาง) ค่ะ","* Нажмите на результат поиска, чтобы просмотреть подробную информацию (маршрут).","Klik hasil pencarian untuk info detail (petunjuk arah).","","","","","","","","","","","","","","","",""
"","SubHeader_ToStay","* 검색결과를 클릭하시면 상세정보(길찾기)를 보실 수 있어요.","* Click a search result to see more details","* 検索結果をクリックして、詳細とルート案内をご覧ください。","* 点击搜索结果，查看详情与路线导航。","Nhấn vào kết quả để xem chi tiết (chỉ đường).","คลิกที่ผลการค้นหาเพื่อดูรายละเอียด (การนำทาง) ค่ะ","* Нажмите на результат поиска, чтобы просмотреть подробную информацию (маршрут).","Klik hasil pencarian untuk info detail (petunjuk arah).","","","","","","","","","","","","","","","",""
"","SubHeader_AISearch","* 방문하고자하는 3개의 카테고리를 선택해주세요 ","* Select 3 categories you want to visit.","* 訪れたいカテゴリを3つ選んでください","* 请选择您想参观的3个类别","Vui lòng chọn 3 danh mục bạn muốn tham quan.","กรุณาเลือก 3 หมวดหมู่ที่คุณต้องการไปค่ะ","* Пожалуйста, выберите 3 категории, которые вы хотите посетить.","Silakan pilih 3 kategori yang ingin Anda kunjungi.","","","","","","","","","","","","","","","",""
"","SubHeader_AICourse","* QR을 핸드폰으로 찍으시면 길을 안내해드려요.","* Scan the QR with your phone. We’ll guide you","* スマホでQRを読み取ってください。ご案内します","* 用手机扫QR码，我们导航","Quét mã QR bằng điện thoại để được chỉ đường.","สแกนคิวอาร์โค้ดด้วยมือถือเพื่อดูการนำทางค่ะ","* Отсканируйте QR-код телефоном, и мы укажем вам дорогу.","Scan QR dengan ponsel untuk panduan arah jalan.","","","","","","","","","","","","","","","",""
"","SubHeader_Event","* 제주도에서 진행중인 이벤트를 찾아보세요 ","Find events currently underway in Jeju Island","*済州島で進行中のイベントを探す ","查找济州岛目前正在举行的活动","Tìm hiểu các sự kiện đang diễn ra tại đảo Jeju.","ค้นหากิจกรรมที่กำลังจัดขึ้นในเกาะเชจู","Найдите информацию о мероприятиях, которые в настоящее время проходят на острове Чеджу.","Temukan acara-acara yang sedang berlangsung di Pulau Jeju.","","","","","","","","","","","","","","","",""
"","Event_Tab_Jeju","제주도","Jeju Island","済州島","济州岛","Đảo Jeju","เกาะเชจู","Остров Чеджу","Pulau Jeju","","","","","","","","","","","","","","","",""
"","Event_Category_All","전체","All","全て","全部","Tất cả","ทั้งหมด","Все","Semua","","","","","","","","","","","","","","","",""
"","Event_Category_performance","공연","Performance","公演","演出","Biểu diễn","การแสดง","Выступление","Pertunjukan","","","","","","","","","","","","","","","",""
"","Event_Category_exibition","전시","Exhibition","展示","展览","Triển lãm","นิทรรศการ","Выставка","Pameran","","","","","","","","","","","","","","","",""
"","Event_Category_etc","기타","Etc","その他","其他","Khác","อื่นๆ","Другое","Lainnya","","","","","","","","","","","","","","","",""
"","Event_Source","제주도 이벤트 출처 : 한국문화정보원, VISIT JEJU","Jeju Island Event Source: Korea Culture Information Service, VISIT JEJU","済州島イベント出処：韓国文化情報院、VISIT JEJU","济州岛活动来源：韩国文化信息服务局、VISIT JEJU","Nguồn sự kiện đảo Jeju: Viện Thông tin Văn hóa Hàn Quốc, VISIT JEJU","ที่มาของกิจกรรมเกาะเชจู: สำนักงานข้อมูลวัฒนธรรมเกาหลี, VISIT JEJU","Источник мероприятий на острове Чеджу: Корейская служба культурной информации, VISIT JEJU","Sumber Acara Pulau Jeju: Pusat Informasi Budaya Korea, VISIT JEJU","","","","","","","","","","","","","","","",""
"","Event_MBTI_types","[외향적, 경험적, 이성적, 계획적, 내향적, 상상적, 감성적, 즉흥적]","[Extroverted, Experiential, Rational, Planned, Introverted, Imaginative, Emotional, Spontaneous]","[外向的、経験的、理性的、計画的、内向的、想像的、感性的、即興的]","[外向、经验、理性、计划、内向、想象、感性、即兴]","[Hướng ngoại, Dựa trên kinh nghiệm, Lý trí, Có kế hoạch, Hướng nội, Giàu trí tưởng tượng, Cảm xúc, Ngẫu hứng]","[Ekstrovert, Berdasarkan Pengalaman, Rasional, Terencana, Introvert, Imajinatif, Emosional, Spontan]","[เปิดเผย, ตามประสบการณ์, ใช้เหตุผล, มีแบบแผน, เก็บตัว, ใช้จินตนาการ, ใช้อารมณ์, ตามสัญชาตญาณ]","[Экстравертный, Опирающийся на опыт, Рациональный, Планирующий, Интровертный, Обладающий воображением, Эмоциональный, Спонтанный]","","","","","","","","","","","","","","","",""
"","Event_MBTI_results","결과 보기","View Results","おすすめ結果を見る","查看推荐结果","Xem kết quả đề xuất","Lihat Hasil Rekomendasi","ดูผลลัพธ์ที่แนะนำ","Посмотреть результаты рекомендаций","","","","","","","","","","","","","","","",""
"","Event_MBTI_guide1","MBTI 성향과 취향을 반영해 제주도 이벤트를<br/> 맞춤 추천해 드립니다!","We recommend personalized events in Jeju Island based on your MBTI personality and preferences!","MBTIの傾向と好みを反映して済州島のイベントをカスタマイズすることをお勧めします！","我们根据您的MBTI性格和喜好，为您推荐济州岛的个性化活动！","Chúng tôi đề xuất các sự kiện được cá nhân hóa tại Đảo Jeju dựa trên tính cách MBTI và sở thích của bạn!","เราขอแนะนำกิจกรรมที่เหมาะสมกับบุคลิกภาพและความชอบของคุณในเกาะเชจู โดยอิงจากแบบทดสอบบุคลิกภาพ MBTI!","Мы рекомендуем персонализированные мероприятия в Остров Чеджу, разработанные с учетом вашей личности по типу MBTI и ваших предпочтений!","Kami merekomendasikan acara-acara yang dipersonalisasi di Pulau Jeju berdasarkan kepribadian MBTI dan preferensi Anda!","","","","","","","","","","","","","","","",""
"","Event_MBTI_guide2","MBTI 4가지 유형을 전부 선택하지 않아도<br/> 나만의 추천 결과를 받아볼 수 있어요!","You can receive your own personalized recommendations<br/> even if you don't select all 4 MBTI types!","MBTIの4つのタイプをすべて選択しなくても、<br/> 自分だけのおすすめ結果を受け取ることができます！","即使不选择所有4个MBTI类型，<br/> 也能获得专属的推荐结果！","Bạn có thể nhận được kết quả đề xuất của riêng mình<br/> ngay cả khi bạn không chọn tất cả 4 loại MBTI!","Anda bisa mendapatkan hasil rekomendasi sendiri<br/> meskipun Anda tidak memilih keempat tipe MBTI!","คุณสามารถรับผลการแนะนำของคุณเองได้<br/> แม้ว่าคุณจะไม่ได้เลือก MBTI ทั้ง 4 ประเภทก็ตาม!","Вы можете получить свои собственные персональные рекомендации,<br/> даже если не выберете все 4 типа MBTI!","","","","","","","","","","","","","","","",""
"","SubHeader_Detail","* QR을 핸드폰으로 찍으시면 길을 안내해드려요","* Scan the QR with your phone. We’ll guide you","* スマホでQRを読み取ってください。ご案内します","* 用手机扫QR码，我们导航","Quét QR để được chỉ đường.","สแกน QR เพื่อดูเส้นทางค่ะ","* Отсканируйте QR-код телефоном, и мы укажем вам дорогу.","Scan QR untuk panduan jalan.","","","","","","","","","","","","","","","",""
"","SubHeader_Detail_Event","* QR코드로 이벤트의 상세정보를 확인하세요","* Scan the QR code for event details","* QRコードでイベントの詳細を確認してください","* 扫描二维码查看活动详情","Quét QR xem chi tiết sự kiện.","สแกน QR เพื่อดูรายละเอียดค่ะ","* Отсканируйте QR-код, чтобы узнать подробности о мероприятии.","Scan QR untuk detail acara.","","","","","","","","","","","","","","","",""
"","SubHeader_TaxFree","*TaxFree 리펀드 기능을 통해 공항하는 업무를 줄여 드립니다. 
  상점에서 받은 영수증을 준비하시고 언어를 선택해보세요  ","*The Tax-Free refund reduces what you need to do at the airport.
  Prepare your receipt and choose your language.","*TaxFree返金で空港手続きが簡素化されます。レシートを用意して言語を選択してください。","*TaxFree退税功能可以减少您在机场办理的手续。
  请准备好商店给您的收据，并选择语言","Hoàn thuế nhanh, giảm thủ tục tại sân bay.
Hãy chuẩn bị hóa đơn và chọn ngôn ngữ.","ลดขั้นตอนที่สนามบินด้วยการคืนภาษี
เตรียมใบเสร็จให้พร้อมแล้วเลือกภาษาค่ะ","* Функция возврата налога Tax-Free сэкономит ваше время в аэропорту.\n Пожалуйста, подготовьте чек, полученный в магазине, и выберите язык.","Refund TaxFree kurangi antrean bandara.
Siapkan struk toko dan pilih bahasa Anda.","","","","","","","","","","","","","","","",""
"","Search_NoContent","* 검색하신 단어는 해당 장소나 업체가 존재하지 않습니다. ","No places or businesses match your search.","検索した単語に該当する場所や店舗はありません。","您搜索的词条没有对应的地点或商户。","Không tìm thấy địa điểm hoặc cửa hàng.","ไม่พบสถานที่หรือร้านค้าที่ค้นหาค่ะ","* По вашему запросу такое место или компания не существуют.","Tempat atau toko tidak ditemukan.","","","","","","","","","","","","","","","",""
"","ToStayOnlySubTitle","* 제주도에는 다양한 종류의 숙박이 가능합니다. ","There are various types of accommodations available on Jeju Island.","*済州島には様々な種類の宿泊が可能です。 ","济州岛上有各种类型的住宿可供选择。","Có nhiều loại hình chỗ ở khác nhau trên đảo Jeju.","มีที่พักหลากหลายประเภทให้เลือกบนเกาะเชจู","На острове Чеджу доступны различные виды размещения.","Tersedia berbagai jenis akomodasi di Pulau Jeju.","","","","","","","","","","","","","","","",""
"","ToStayOnlySubTitle2","* 아래 리스트를 클릭하시면 상세한 정보를 얻을 수 있어요 ","* Click the list below for details.","* 下のリストをクリックすると詳細情報が見られます。","* 点击下方列表即可查看详细信息。","Nhấn vào danh sách dưới đây để xem thông tin chi tiết.","คลิกที่รายการด้านล่างเพื่อดูข้อมูลเพิ่มเติมค่ะ","* Нажмите на список ниже, чтобы получить подробную информацию.","Klik daftar di bawah ini untuk info lebih detail.","","","","","","","","","","","","","","","",""
"","RentCar_Subtitle","* 아래 리스트를 클릭하시면 상세한 정보를 얻을 수 있어요","* Click the list below for details.","* 下のリストをクリックすると詳細情報が見られます。","* 点击下方列表即可查看详细信息。","Nhấn vào danh sách dưới đây để xem thông tin chi tiết.","คลิกที่รายการด้านล่างเพื่อดูข้อมูลเพิ่มเติมค่ะ","* Нажмите на список ниже, чтобы получить подробную информацию.","Klik daftar di bawah ini untuk info lebih detail.","","","","","","","","","","","","","","","",""
"","RentCar_Search","예약하신 업체명을 검색하세요","Search for the name of the company you booked with","予約した業者名を検索してください","搜索您预订的公司名称","Tìm kiếm tên công ty bạn đã đặt trước","ค้นหาชื่อบริษัทที่คุณจองไว้","Найдите название компании, в которой вы забронировали","Cari nama perusahaan yang Anda pesan","","","","","","","","","","","","","","","",""
"","RentCar_Category1","전체","All","全体","全部","Tất cả","ทั้งหมด","Все","Semua","","","","","","","","","","","","","","","",""
"","RentCar_Category2","공항 내 데스크","Airport Desk","空港内デスク","机场内柜台","Quầy trong sân bay","โต๊ะภายในสนามบิน","Стойка в аэропорту","Meja di Bandara","","","","","","","","","","","","","","","",""
"","RentCar_Category3","공항 셔틀","Airport Shuttle","空港シャトル","机场班车","Xe buýt đưa đón sân bay","รถรับส่งสนามบิน","Трансфер из аэропорта","Antar-Jemput Bandara","","","","","","","","","","","","","","","",""
"","RentCar_Category4","셔틀 없음","No Shuttle","シャトルなし","无班车","Không có xe đưa đón","ไม่มีรถรับส่ง","Нет трансфера","Tidak Ada Antar-Jemput","","","","","","","","","","","","","","","",""
"","RentCar_Category5","배편 이용","By Ferry","船便利用","乘船","Sử dụng phà","โดยเรือเฟอร์รี่","На пароме","Menggunakan Feri","","","","","","","","","","","","","","","",""
"","Tamnao_Subtitle","* 제주여행 공공플랫폼 홈페이지입니다","* This is the Jeju Travel Public Platform website.","* 済州旅行公共プラットフォームのホームページです。","* 这是济州旅游公共平台网站。","* Đây là trang web nền tảng công cộng du lịch Jeju.","* นี่คือเว็บไซต์แพลตฟอร์มสาธารณะเพื่อการท่องเที่ยวเชจู","* Это сайт общественной платформы для путешествий по Чеджу.","* Ini adalah situs web platform publik perjalanan Jeju.","","","","","","","","","","","","","","","",""
"","Taxfree_header1","텍스리펀드 서비스를 통해 텍스를 환급해가세요","Get your tax refunded through the tax refund service.","テックスリファンドサービスを通じてテックスを払い戻してください。","通过退税服务机构获取退税。","Nhận lại tiền thuế của bạn thông qua dịch vụ hoàn thuế.","รับเงินคืนภาษีของคุณผ่านบริการคืนภาษี","Получите возврат налогов через службу возврата налогов.","Dapatkan pengembalian pajak Anda melalui layanan pengembalian pajak.","","","","","","","","","","","","","","","",""
"","Taxfree_header2","텍스프리 가맹점을 무상으로 신청하세요","Apply to become a tax-free merchant for free.","テックスフリー加盟店を無償で申請してください","免费申请成为免税商家。","Đăng ký trở thành người bán hàng miễn thuế hoàn toàn miễn phí.","สมัครเป็นผู้ค้าปลอดภาษีได้ฟรี","Подайте заявку, чтобы бесплатно стать продавцом, освобожденным от уплаты налогов.","Ajukan permohonan untuk menjadi pedagang bebas pajak secara gratis.","","","","","","","","","","","","","","","",""
"","Taxfree_Introduce","텍스프리 소개","About Tax-Free","免税サービス案内","免税服务介绍","Giới thiệu Tax Free","แนะนำแท็กซ์ฟรี (Tax Free)","О системе Tax-Free","Panduan Tax Free","","","","","","","","","","","","","","","",""
"","Taxfree_desc1","텍스리펀드 서비스를 통해 텍스를 환급해가세요","Get your tax refunded through the tax refund service.","テックスリファンドサービスを通じてテックスを払い戻してください。","通过退税服务机构获取退税。","Nhận lại tiền thuế của bạn thông qua dịch vụ hoàn thuế.","รับเงินคืนภาษีของคุณผ่านบริการคืนภาษี","Получите возврат налогов через службу возврата налогов.","Dapatkan pengembalian pajak Anda melalui layanan pengembalian pajak.","","","","","","","","","","","","","","","",""
"","Taxfree_desc2","외국인 관광객이 물품을 구입하고 출국하는 경우, 
 여행 중에 구매한 물품의 일정액 부가가치세를 돌려주는
 외국인 대상 세금 환급 제도로서 외국인 편의 향상을 위한 필수 서비스","As a tax refund system for foreigners that returns a certain amount of value-added tax on goods purchased during a trip when foreign tourists purchase items and depart the country, it is an essential service for enhancing convenience for foreigners.","外国人観光客が物品を購入して出国する場合、 
 旅行中に購入した商品の一定額の付加価値税を返す
 外国人対象税還付制度として外国人便宜向上のための必須サービス","作为一项针对外国人的退税制度，当外国游客在旅行期间购买商品并离境时，该制度会退还其在旅行期间购买商品的部分增值税，这是一项提高外国人出行便利性的必要服务。","Là một hệ thống hoàn thuế cho người nước ngoài, cho phép hoàn trả một khoản thuế giá trị gia tăng nhất định đối với hàng hóa mua trong chuyến đi khi khách du lịch nước ngoài mua hàng và rời khỏi đất nước, đây là một dịch vụ thiết yếu nhằm nâng cao sự thuận tiện cho người nước ngoài.","ระบบการคืนภาษีสำหรับชาวต่างชาติ ซึ่งจะคืนภาษีมูลค่าเพิ่มในจำนวนหนึ่งสำหรับสินค้าที่ซื้อระหว่างการเดินทาง เมื่อนักท่องเที่ยวต่างชาติซื้อสินค้าและเดินทางออกจากประเทศ ถือเป็นบริการที่สำคัญในการเพิ่มความสะดวกสบายให้กับชาวต่างชาติ","Система возврата налогов для иностранцев, которая предусматривает возврат определенной суммы налога на добавленную стоимость, уплаченного за товары, приобретенные во время поездки, когда иностранные туристы покупают товары и покидают страну, является важной услугой, повышающей удобство для иностранцев.","Sebagai sistem pengembalian pajak bagi warga asing yang mengembalikan sejumlah pajak pertambahan nilai (PPN) atas barang yang dibeli selama perjalanan ketika wisatawan asing membeli barang dan meninggalkan negara tersebut, ini merupakan layanan penting untuk meningkatkan kenyamanan bagi warga asing.","","","","","","","","","","","","","","","",""
"","Taxfree_Apply","세금 환급 신청","Tax-Free","免税申請","申请退税","Hoàn thuế","ขอคืนภาษี","Заявка на возврат налога","Pengajuan Refund Pajak","","","","","","","","","","","","","","","",""
"","Taxfree_Enroll","텍스프리 가맹점 신청","Apply Tax-Free","免税加盟店申請","申请免税加盟店","Đăng ký cửa hàng","สมัครร้านค้าสมาชิก","Регистрация торговой точки","Pendaftaran Merchant","","","","","","","","","","","","","","","",""
"","Exchange_Header","* 제주도에 오신걸 환영합니다. 오늘의 환율 정보입니다.","Welcome to Jeju Island. Here is today's exchange rate information.","*済州島へようこそ。今日の為替レート情報です。","欢迎来到济州岛。以下是今日汇率信息。","Chào mừng đến với đảo Jeju. Dưới đây là thông tin tỷ giá hối đoái hôm nay.","ยินดีต้อนรับสู่เกาะเชจู นี่คือข้อมูลอัตราแลกเปลี่ยนประจำวันนี้","Добро пожаловать на остров Чеджу. Здесь представлена ​​информация о сегодняшнем обменном курсе.","Selamat datang di Pulau Jeju. Berikut informasi nilai tukar hari ini.","","","","","","","","","","","","","","","",""
"","Exchange_tab_1","환율 계산기","Exchange Rate Calculator","為替レート計算機","汇率计算器","Máy tính tỷ giá hối đoái","เครื่องคำนวณอัตราแลกเปลี่ยน","Калькулятор обменного курса","Kalkulator Nilai Tukar","","","","","","","","","","","","","","","",""
"","Exchange_tab_2","실시간 환율","Real-time exchange rates","リアルタイム為替レート","实时汇率","Tỷ giá hối đoái thời gian thực","อัตราแลกเปลี่ยนแบบเรียลไทม์","Курсы валют в режиме реального времени","Nilai tukar waktu nyata","","","","","","","","","","","","","","","",""
"","Exchange_desc_1","기준 환율","Standard exchange rate","基準為替レート","标准汇率","Tỷ giá hối đoái tiêu chuẩn","อัตราแลกเปลี่ยนมาตรฐาน","Стандартный обменный курс","Nilai tukar standar","","","","","","","","","","","","","","","",""
"","Exchange_desc_2","금액","amount","金額","数量","số lượng","จำนวน","количество","jumlah","","","","","","","","","","","","","","","",""
"","Exchange_desc_3","환전","currency exchange","両替","货币兑换","trao đổi tiền tệ","การแลกเปลี่ยนสกุลเงิน","обмен валюты","penukaran mata uang","","","","","","","","","","","","","","","",""
"","LocalCurrency_Header","지역화폐","local currency","地域通貨","当地货币","tiền tệ địa phương","สกุลเงินท้องถิ่น","местная валюта","mata uang lokal","","","","","","","","","","","","","","","",""
"","LocalCurrency_SubHeader","제주도에서 사용할 수 있는 지역화폐 입니다.","This is a local currency that can be used in Jeju Island.","済州島で使用できる地域通貨です。","这是济州岛可以使用的当地货币。","Đây là đơn vị tiền tệ địa phương được sử dụng tại đảo Jeju.","นี่คือสกุลเงินท้องถิ่นที่สามารถใช้ได้ในเกาะเชจู","Это местная валюта, которую можно использовать на острове Чеджу.","Ini adalah mata uang lokal yang dapat digunakan di Pulau Jeju.","","","","","","","","","","","","","","","",""
"","LocalCurrency_Tab_1","온누리상품권","Onnuri Gift Certificates","オンヌリ商品券","Onnuri礼品券","Phiếu quà tặng Onnuri","บัตรของขวัญ Onnuri","Подарочные сертификаты Onnuri","Sertifikat Hadiah Onnuri","","","","","","","","","","","","","","","",""
"","LocalCurrency_Tab_2","탐나는전","Tamnaneunjeon","切れる前","谭南恩杰","Tamnaneunjeon","Tamnaneunjeon","Тамнанёнчжон","Tamnaneunjeon","","","","","","","","","","","","","","","",""
"","LocalCurrency_desc_1","온누리상품권이란?","What is Onnuri Gift Certificate?","オンヌリ商品券とは？","Onnuri礼品券是什么？","Phiếu quà tặng Onnuri là gì?","บัตรของขวัญ Onnuri คืออะไร?","Что такое подарочный сертификат Onnuri?","Apa itu Sertifikat Hadiah Onnuri?","","","","","","","","","","","","","","","",""
"","LocalCurrency_desc_2","전국 16개 금융기관에서 5천원, 1만원, 3만원권 단위로 구매하여 사용하는 온누리상품권","Onnuri Gift Certificates, purchased and used in denominations of 5,000, 10,000, and 30,000 won at 16 financial institutions nationwide.","全国16の金融機関で5千ウォン、1万ウォン、3万ウォン券単位で購入して使用するオンヌリ商品券","Onnuri 礼券可在全国 16 家金融机构购买和使用，面额分别为 5,000、10,000 和 30,000 韩元。","Phiếu quà tặng Onnuri, được mua và sử dụng với các mệnh giá 5.000, 10.000 và 30.000 won tại 16 tổ chức tài chính trên toàn quốc.","บัตรของขวัญ Onnuri สามารถซื้อและใช้ได้ในราคา 5,000, 10,000 และ 30,000 วอน ที่สถาบันการเงิน 16 แห่งทั่วประเทศ","Подарочные сертификаты Onnuri номиналом 5000, 10000 и 30000 вон, приобретенные и использованные в 16 финансовых учреждениях по всей стране.","Sertifikat Hadiah Onnuri, dapat dibeli dan digunakan dalam nominal 5.000, 10.000, dan 30.000 won di 16 lembaga keuangan di seluruh negeri.","","","","","","","","","","","","","","","",""
"","LocalCurrency_desc_3","지류상품권 권종","Paper gift certificate denominations","支流商品券勧種","纸质礼品券面额","Các mệnh giá phiếu quà tặng bằng giấy","มูลค่าของบัตรของขวัญกระดาษ","номиналы бумажных подарочных сертификатов","Nominal sertifikat hadiah kertas","","","","","","","","","","","","","","","",""
"","LocalCurrency_desc_4","디지털 온누리상품권이란?","What is a Digital Onnuri Gift Certificate?","デジタルオンヌリ商品券とは？","什么是Onnuri电子礼品券？","Phiếu quà tặng điện tử Onnuri là gì?","บัตรของขวัญดิจิทัล Onnuri คืออะไร?","Что такое цифровой подарочный сертификат Onnuri?","Apa itu Sertifikat Hadiah Digital Onnuri?","","","","","","","","","","","","","","","",""
"","LocalCurrency_desc_5","디지털 온누리상품권 앱 설치 후 기존 갖고 있는 카드를 등록하고 금액 충전 후, 실물카드 또는 QR코드 결제 방식으로 이용 가능한 온누리상품권","After installing the Digital Onnuri Gift Certificate app, register your existing card, and top up the balance, you can use the Onnuri Gift Certificate via physical card or QR code payment.","デジタルオンヌリ商品券アプリのインストール後に既存のカードを登録し、金額の充電後、実物カードまたはQRコード決済方式で利用可能なオンヌリ商品券","安装 Onnuri 数字礼品券应用程序后，注册您现有的银行卡并充值，即可通过实体卡或二维码支付使用 Onnuri 礼品券。","Sau khi cài đặt ứng dụng Phiếu quà tặng điện tử Onnuri, đăng ký thẻ hiện có và nạp tiền vào tài khoản, bạn có thể sử dụng Phiếu quà tặng Onnuri thông qua thẻ vật lý hoặc thanh toán bằng mã QR.","หลังจากติดตั้งแอปพลิเคชันบัตรของขวัญดิจิทัล Onnuri แล้ว ให้ลงทะเบียนบัตรที่มีอยู่ของคุณและเติมเงิน คุณสามารถใช้บัตรของขวัญ Onnuri ผ่านบัตรจริงหรือการชำระเงินด้วยรหัส QR ได้","После установки приложения Digital Onnuri Gift Certificate, регистрации существующей карты и пополнения баланса вы сможете использовать подарочный сертификат Onnuri с помощью физической карты или QR-кода.","Setelah menginstal aplikasi Sertifikat Hadiah Digital Onnuri, daftarkan kartu Anda yang sudah ada, dan isi ulang saldo, Anda dapat menggunakan Sertifikat Hadiah Onnuri melalui kartu fisik atau pembayaran kode QR.","","","","","","","","","","","","","","","",""
"","LocalCurrency_desc_6","상품권 금액의 10% 할인가로 충전 가능! 최대 보유한도금액은 200만원입니다.","You can top up at a 10% discount on the gift certificate amount! The maximum balance limit is 2 million won.","商品券金額の10％割引で充電可能！最大保有めっき額は200万ウォンです。","充值礼券金额可享九折优惠！最高充值限额为200万韩元。","Bạn có thể nạp tiền vào tài khoản với mức chiết khấu 10% trên giá trị phiếu quà tặng! Số dư tối đa là 2 triệu won.","คุณสามารถเติมเงินได้ในราคาลด 10% จากมูลค่าบัตรของขวัญ! วงเงินสูงสุดคือ 2 ล้านวอน","Вы можете пополнить счет со скидкой 10% от суммы подарочного сертификата! Максимальный лимит баланса — 2 миллиона вон.","Anda bisa melakukan top up dengan diskon 10% dari nilai voucher hadiah! Batas saldo maksimal adalah 2 juta won.","","","","","","","","","","","","","","","",""
"","LocalCurrency_desc_7","※ 단, 예산소진 상황에 따라 특별판매 내용 및 기간이 변경될 수 있습니다.","※ However, the details and duration of the special sale are subject to change depending on the budget exhaustion status.","※ただし、予算消失状況により特別販売内容及び期間が変更される場合があります。","※ 但特价促销的具体细节和持续时间可能会根据预算耗尽情况而有所变化。","※ Tuy nhiên, chi tiết và thời gian của chương trình khuyến mãi đặc biệt có thể thay đổi tùy thuộc vào tình trạng hết ngân sách.","※ อย่างไรก็ตาม รายละเอียดและระยะเวลาของการขายพิเศษอาจมีการเปลี่ยนแปลงได้ ขึ้นอยู่กับสถานะการใช้งบประมาณ","※ Однако детали и продолжительность специальной распродажи могут быть изменены в зависимости от состояния бюджета.","※ Namun, detail dan durasi penjualan khusus dapat berubah tergantung pada status habisnya anggaran.","","","","","","","","","","","","","","","",""
"","LocalCurrency_desc_8","온누리상품권 사용처","Places where Onnuri Gift Certificates can be used","オンヌリ商品券使用先","Onnuri礼品券可使用的地点","Những địa điểm có thể sử dụng Phiếu quà tặng Onnuri.","สถานที่ที่สามารถใช้บัตรของขวัญ Onnuri ได้","Места, где можно использовать подарочные сертификаты Onnuri","Tempat-tempat di mana Sertifikat Hadiah Onnuri dapat digunakan","","","","","","","","","","","","","","","",""
"","LocalCurrency_desc_9","온누리상품권 가맹점 스티커가 있는 곳에서 사용이 가능합니다.","It can be used at places displaying the Onnuri Gift Certificate merchant sticker.","オンヌリ商品券加盟店のステッカーがあるところで使用が可能です。","它可以在贴有 Onnuri 礼品券商家标签的地方使用。","Phiếu quà tặng này có thể được sử dụng tại những nơi có dán tem của nhà cung cấp phiếu quà tặng Onnuri.","สามารถใช้ได้ ณ สถานที่ที่มีสติกเกอร์รับรองของขวัญ Onnuri แสดงอยู่","Его можно использовать в местах, где размещена наклейка с подарочным сертификатом Onnuri.","Dapat digunakan di tempat-tempat yang menampilkan stiker pedagang Sertifikat Hadiah Onnuri.","","","","","","","","","","","","","","","",""
